2.181818182,2.145438389,1
2.227751196,2.166765403,1
2.306220096,2.161433649,1
2.336842105,2.111670616,1
2.3215311,2.053021327,1
2.266028708,2.017476303,1
2.166507177,2.054798578,1
2.151196172,2.109893365,1
1.852631579,1.836196682,1
1.961722488,1.807760664,1
1.971291866,1.72778436,1
1.957894737,1.656694313,1
1.85645933,1.624703791,1
1.777990431,1.631812796,1
1.705263158,1.690462085,1
1.693779904,1.779324645,1
1.772248804,1.821978673,1
1.249760766,2.28228673,1
1.332057416,2.310722749,1
1.431578947,2.316054502,1
1.536842105,2.236078199,1
1.517703349,2.140106635,1
1.414354067,2.033471564,1
1.299521531,1.96771327,1
1.232535885,1.898400474,1
1.2,2.051244076,1
1.21722488,2.182760664,1
1.213397129,1.969490521,1
1.289952153,2.113447867,1
1.377990431,2.193424171,1
1.320574163,2.269845972,1
1.209569378,2.120556872,1
1.288038278,2.209419431,1
1.36076555,2.127665877,1
1.43923445,2.111670616,1
1.479425837,2.204087678,1
1.404784689,2.259182464,1
1.353110048,1.990817536,1
1.31291866,2.037026066,1
1.26507177,2.01214455,1
1.249760766,2.067239336,1
1.385645933,2.07257109,1
1.270813397,2.157879147,1
1.242105263,2.246741706,1
1.48708134,2.26806872,1
1.546411483,2.17742891,1
1.471770335,2.088566351,1
1.437320574,2.191646919,1
2.214354067,2.02813981,1
2.243062201,2.085011848,1
2.294736842,2.124111374,1
2.281339713,2.060130332,1
2.179904306,2.099229858,1
2.241148325,2.127665877,1
1.816267943,1.784656398,1
1.779904306,1.736670616,1
1.83923445,1.690462085,1
1.892822967,1.740225118,1
1.908133971,1.782879147,1
1.913875598,1.656694313,1
1.936842105,1.578495261,1
1.764593301,1.569609005,1
1.684210526,1.594490521,1
1.638277512,1.699348341,1
1.634449761,1.546504739,1
1.724401914,1.493187204,1
1.864114833,1.491409953,1
1.965550239,1.509182464,1
2.04784689,1.542950237,1
2.066985646,1.647808057,1
2.040191388,1.763329384,1
2.06507177,1.708234597,1
2.013397129,1.644253555,1
2.019138756,1.582049763,1
1.848803828,1.542950237,1
1.797129187,1.512736967,1
1.63062201,1.644253555,1
1.722488038,1.628258294,1
1.766507177,1.688684834,1
1.730143541,1.749111374,1
1.779904306,1.786433649,1
1.820095694,1.587381517,1
1.689952153,1.537618483,1
1.908133971,1.523400474,1
1.605741627,1.583827014,1
1.613397129,1.473637441,1
1.668899522,1.381220379,1
1.787559809,1.35278436,1
1.896650718,1.36700237,1
2.059330144,1.400770142,1
2.091866029,1.51806872,1
2.082296651,1.619372038,1
2.040191388,1.468305687,1
1.975119617,1.379443128,1
1.944497608,1.436315166,1
1.841148325,1.411433649,1
1.751196172,1.434537915,1
1.655502392,1.436315166,1
1.332057416,2.193424171,1
1.255502392,1.9375,1
1.810526316,2.335604265,2
2.057416268,2.344490521,2
2.273684211,2.365817536,2
2.43062201,2.271623223,2
2.244976077,2.236078199,2
2.101435407,2.180983412,2
2.084210526,2.051244076,2
2.149282297,1.948163507,2
2.271770335,1.914395735,2
2.388516746,1.944609005,2
2.428708134,2.051244076,2
2.432535885,2.159656398,2
2.537799043,2.20764218,2
2.547368421,2.323163507,2
1.531100478,1.65313981,2
1.590430622,1.770438389,2
1.686124402,1.861078199,2
1.833492823,1.89306872,2
2.013397129,1.868187204,2
2.068899522,1.814869668,2
2.116746411,1.749111374,2
2.14354067,1.640699052,2
