1.233158656,1.834509906,1
1.27511105,1.818823641,1
1.316256666,1.831372653,1
1.361436167,1.836078532,1
1.40096823,1.82352952,1
1.470351034,1.82352952,1
1.508269543,1.800000123,1
1.53166607,1.784313858,1
1.553449044,1.746666822,1
1.588947223,1.690196269,1
1.616377634,1.624313956,1
1.605889536,1.520784608,1
1.580879455,1.472157187,1
1.500201775,1.432941525,1
1.425171534,1.431372898,1
1.379185256,1.464314055,1
1.283178818,1.53333362,1
1.208955352,1.599215932,1
1.179104611,1.687059016,1
1.178297834,1.759215834,1
1.208148576,1.815686388,1
1.248487415,1.763921714,1
1.327551541,1.666666871,1
1.367890381,1.696470775,1
1.424364757,1.73882369,1
1.451795168,1.658823739,1
1.511496651,1.616470824,1
1.478418802,1.720000172,1
1.409842774,1.638431595,1
1.4889069,1.542745379,1
1.409842774,1.541176752,1
1.354981952,1.596078679,1
1.2977008,1.608627691,1
1.188785933,1.702745281,1
1.270270389,1.679215883,1
1.250907746,1.616470824,1
1.230738326,1.70745116,1
1.336426086,1.763921714,1
1.367890381,1.768627593,1
1.404195337,1.70745116,1
1.296087246,1.756078581,1
1.298507577,1.696470775,1
1.458249382,1.581961041,1
1.331585425,1.539608126,1
1.420330873,1.483137572,1
1.469544257,1.486274825,1
1.542960946,1.503529717,1
1.580879455,1.603921812,1
1.54699483,1.663529618,1
1.441307069,1.79686287,1
1.38321914,1.577255162,1
1.35820906,1.525490488,1
1.328358318,1.599215932,1
1.377571703,1.632157089,1
1.388866578,1.762353087,1
1.27511105,1.735686437,1
1.21460279,1.759215834,1
1.216216344,1.657255112,1
1.247680639,1.558431644,1
1.246873862,1.672941377,1
1.525211856,1.715294293,1
1.496167892,1.67607863,1
1.471964588,1.62274533,1
1.435659632,1.716862919,1
1.471964588,1.767058967,1
1.430818971,1.594510053,1
1.450181614,1.469019934,1
1.435659632,1.534902246,1
1.517144088,1.483137572,1
1.527632187,1.56000027,1
1.555869374,1.607059065,1
1.535699954,1.450196416,1
1.570391357,1.531764993,1
1.289633032,1.497255211,1
1.316256666,1.447059163,1
1.381605587,1.370196465,1
1.432432525,1.357647453,1
1.497781445,1.3545102,1
1.553449044,1.41725526,1
1.46631715,1.409412127,1
1.3428803,1.401568995,1
1.335619309,1.480000319,1
1.179104611,1.611764944,1
1.210568906,1.544314005,1
1.267043282,1.478431693,1
1.229931549,1.530196367,1
1.301734684,1.389019983,1
1.388059801,1.410980754,1
1.392900462,1.285490635,1
1.314643113,1.357647453,1
1.367083604,1.323137671,1
1.338846416,1.330980803,1
1.448568061,1.291765141,1
1.491327231,1.305882779,1
1.542960946,1.345098441,1
1.524405079,1.395294489,1
1.473578141,1.357647453,1
1.410649551,1.340392562,1
1.385639471,1.52862774,1
1.27753138,1.426667019,1
1.242033201,1.500392464,2
1.680113001,1.803137376,2
1.746268698,1.781176605,2
1.809197288,1.671372751,2
1.751916136,1.563137523,2
1.71803151,1.633725715,2
1.75595002,1.694902148,2
1.79870919,1.787451111,2
1.840661583,1.853333423,2
1.857603896,1.743529569,2
1.859217449,1.635294342,2
1.827753154,1.498823837,2
1.755143243,1.429804272,2
1.697055313,1.53333362,2
1.672045233,1.73882369,2
1.73820093,1.930196121,2
1.809197288,1.949019639,2
1.878580092,1.938039254,2
1.931827361,1.903529471,2
1.96974587,1.975686289,2
1.981847522,1.889411833,2
1.972972977,1.806274629,2
1.973779754,1.633725715,2
1.939088352,1.545882632,2
1.917305379,1.650980607,2
1.930213807,1.776470726,2
1.867285217,1.82352952,2
1.883420753,1.288627888,2
1.932634138,1.346667068,2
1.907624057,1.420392513,2
1.885841084,1.512941476,2
1.81887861,1.32784355,2
1.86163778,1.147451504,2
1.910851164,1.224314202,2
1.964905209,1.18039266,2
1.978620415,1.362353333,2
1.965711986,1.464314055,2
1.972972977,1.026667264,2
1.918918932,1.089412324,2
1.857603896,1.053333915,2
1.789834645,1.125490733,2
1.772892332,1.287059261,2
1.732553492,1.207059311,2
1.742234814,1.031373144,2
1.820492163,1.213333816,2
1.709156965,1.324706297,2
1.663977465,1.428235645,2
1.650262259,1.304314153,2
1.684953662,1.192941672,2
1.711577296,1.12235348,2
1.647035152,1.020392759,2
1.640580938,1.155294636,2
1.588140446,1.181961287,2
1.594594661,1.280784755,2
1.609116643,1.396863116,2
1.63251317,1.503529717,2
1.659136804,1.608627691,2
1.609116643,1.807843255,2
1.639774161,1.905098098,2
1.566357473,1.94431376,2
1.700282421,1.883137327,2
1.76079068,1.873725568,2
1.567971026,1.853333423,2
1.530859294,1.890980459,2
1.484873016,1.942745133,2
1.414683435,1.8815687,2
1.379185256,1.919215736,2
1.329165095,1.922352989,2
1.207341799,1.890980459,2
1.272690719,1.900392218,2
1.146833539,1.826666773,2
1.141186102,1.685490389,2
1.138765771,1.594510053,2
1.175877504,1.531764993,2
1.206535022,1.440784657,2
1.239612871,1.382745477,2
1.27753138,1.324706297,2
1.32029055,1.276078876,2
1.365470051,1.227451455,2
1.396127569,1.236863214,2
1.456635829,1.225882828,2
1.521177972,1.244706346,2
1.562323589,1.293333767,2
1.589754,1.368627839,2
1.538120285,1.183529913,2
1.528438963,1.0643143,2
1.46873748,1.109804468,2
1.450988391,1.076863312,2
1.375151372,1.167843648,2
1.325131211,1.116078974,2
1.228317996,1.203922058,2
1.165389406,1.290196514,2
1.09116594,1.44392191,2
1.014522145,1.478431693,2
1.060508422,1.597647306,2
1.054860985,1.694902148,2
1.094393048,1.837647159,2
1.050827101,1.892549086,2
1.116176021,1.947451013,2
1.184752049,1.925490242,2
1.235578987,1.960000025,2
1.346914184,1.964705904,2
1.439693516,1.93960788,2
1.105687923,1.748235449,2
1.103267592,1.657255112,2
1.029850904,1.79215699,2
1.035498342,1.362353333,2
1.090359164,1.059608421,2
1.037111895,1.045490782,2
1.04840677,1.145882878,2
1.030657681,1.199216178,2
1.066962637,1.244706346,2
1.108108253,1.181961287,2
1.19443337,1.100392709,2
1.120209905,1.047059409,2
1.175070727,1.188235793,2
1.090359164,1.337255309,2
1.159741968,1.437647404,2
1.19201304,1.371765092,2
1.223477335,1.309020032,2
1.258975514,1.255686732,2
1.225897665,1.094118203,2
1.279144934,1.144314251,2
1.329165095,1.139608372,2
1.36062939,1.042353529,2
1.389673355,1.084706445,2
1.413069882,1.131765239,2
1.526018633,1.136471119,2
1.57200491,1.106667215,2
1.679306224,1.086275071,2
1.659943581,1.299608273,2
1.721258617,1.429804272,2
1.791448198,1.480000319,2
1.789027868,1.610196318,2
1.714804403,1.693333522,2
1.721258617,1.748235449,2
1.800322743,1.721568798,2
1.810810842,1.558431644,2
1.928600254,1.33254943,2
1.830173485,1.445490537,2
1.873739432,1.56000027,2
1.888261414,1.795294243,2
1.885841084,1.936470627,2
1.638160607,1.834509906,2
1.643001268,1.82352952,2
1.822912493,1.41254938,2
1.859217449,1.378039598,2
1.872932655,1.41254938,2
1.482452686,1.186667166,2
1.219443451,1.23843184,2
1.125857343,1.39058861,2
1.13150478,1.487843452,2
1.091972717,1.534902246,2
1.065349083,1.425098392,2
1.126664119,1.24313772,2
1.02339669,1.553725764,2
1.021783136,1.735686437,2
1.026623797,1.947451013,2
1.125857343,1.884705953,2
1.070189744,1.776470726,2
1.038725449,1.658823739,2
1.053247431,1.50666697,2
1.116176021,1.310588659,2
1.036305118,1.288627888,2
1.126664119,1.130196613,2
1.071803297,1.123922107,2
1.019362806,1.100392709,2
1.163775852,1.03764765,2
1.157321638,1.131765239,2
1.212989236,1.144314251,2
1.246067085,1.03764765,2
1.294473693,1.100392709,2
1.241226424,1.164706395,2
1.313836336,1.203922058,2
1.435659632,1.200784805,2
1.42113765,1.048628035,2
1.315449889,1.050196662,2
1.622831848,1.207059311,2
1.582493009,1.050196662,2
1.484873016,1.051765288,2
1.629286063,1.368627839,2
1.702702751,1.365490586,2
1.776119439,1.378039598,2
1.712384073,1.252549479,2
1.739814484,1.514510102,2
1.693828206,1.47529444,2
1.682533331,1.650980607,2
1.622831848,1.718431545,2
1.485679793,1.883137327,2
1.558289705,1.809411882,2
1.599435321,1.927058868,2
1.671238456,1.958431398,2
1.751109359,1.972549036,2
1.713997626,1.807843255,2
1.801936297,1.894117712,2
1.851149681,1.964705904,2
1.915691825,1.832941279,2
1.894715628,1.710588413,2
1.964098433,1.721568798,2
1.911657941,1.596078679,2
1.743848368,1.309020032,2
1.770472002,1.218039696,2
1.753529689,1.112941721,2
1.802743074,1.072157433,2
1.844695467,1.18509854,2
1.848729351,1.298039647,2
